title,date,content_original,bias,bias_text,source,year
"after multiple enrollment failures, hawaii dump state obamacare exchange",2015-06-08,"last week american tax reform released new information showing hawaii special obamacare enrollment period, zero people enrolled. total state cost exchange sits $200 million. while hawaii enrolled zero individual worst performing state, alone. vermont signed 97 households, rhode island enrolled 25 households. hawaii’s dismal performance surprising. website cost taxpayer $205 million could enroll 8,592 individual year one. cost taxpayer per enroll: $23,899. the state legislature recently rejected $28 million bailout website meaning contingency plan dismantle exchange migrate federal exchange implemented immediately. unfortunately, taxpayer hook yet expected moving federally run healthcare.gov cost $30 million. now, due lack enrollment failed website, hawaii scrapped state based exchange altogether moving federal obamacare system. hawaii taking troubled obamacare insurance exchange life support, governor’s office announced friday, latest addition growing number state exchange forced close operation became unsustainable. the oncehighly praised hawaii health connector unable generate sufficient revenue sustain operations,” gov. david ige’s office said statement. federal center medicaid medicare service (cms) informed exchange last week federal fund longer available support longterm operations. the state working connector cm determine function transitioned state oversight ensure compliance affordable care act (aca) next open enrollment november 2015,” ige said. oops. i wonder obama administration accuse blue hawaii playing politics attempting sabotage president obamas signature health care law scrapping state based exchange. all, thats white house said republican governor refused implement state exchange first place. hawaii decision scrap exchange come ahead supreme court decision king v. burwell, case surrounding whether federal subsides taken people state without state based exchange legal.",2,right,Townhall,2015
supreme court refuse rehear immigration case,2016-10-03,"close supreme court reconsidering obamas immigration plan. plan would protected million undocumented immigrant deportation. usa today immigrant right demonstrator came supreme court last spring. (photo: mark wilson, getty images) washington — supreme court refused monday reconsider president obamas proposed overhaul nation immigration system following tie vote june blocked implementation. the eightmember court order shut door plan already seemed dead month ago. court declined wait ninth justice confirmed seated order rehear case — possibly reverse june decision. the decision applauded texas attorney general ken paxton, led group state seeking invalidate plan. rewriting national immigration law requires full careful consideration congress, said. latest setback president’s attempt expand executive power another victory believe constitution’s separation power rule law.” the high court seldom agrees rehear case second time, occasion done justice death retirement leaf vacancy lead 44 tie. cases, court merely leaf decision lower court intact set national precedent. acting u.s. solicitor general ian gershengorn told justice july obamas effort protect million undocumented immigrant deportation allow seek work permit deserved rehearing divided federal appeal court didnt get last word national policy. the validity (immigration policy) unlikely arise future case, petition said. court instead final arbiter matter definitive ruling. close supreme court open 2016 term monday. usa today the court previously turned rehearing petition two case emerged tie vote earlier year following february death justice antonin scalia. instances, however, new case initiated test statute constitutional provisions. in case, policy awaits new president. hillary clinton said would revive plan another form. donald trump, would resurface. the tie vote immigration left intact preliminary injunction stopped program track february 2015, texas 25 state claimed obama lacked authority circumvent congress. case back federal district court judge issued original injunction. reversal considered unlikely. in practical terms, 44 vote doomed remainder obamas presidency goal providing protection 4 million undocumented parent whose child already protection. even supreme court agreed rehear case ultimately ruled favor, would happened 2017 even 2018, long obama left office. marielena hincapié, executive director national immigration law center, criticized court denial rehearing. deferring deportation proceeding million undocumented parents, said, would provide much needed relief million family live constant fear separated loved one also reaping sizable economic public safety gain country. but carrie severino, chief counsel conservative judicial crisis network, said matter deserves left next president. appointment court determine whether kind unconstitutional lawlessness becomes typical country. moment, though, constitutional government safe.” read share story: http://usat.ly/2du4pum",1,center,USA TODAY,2016
supreme court reinstates trump travel ban muslimmajority country,2017-06-26,"the supreme court united state announced monday review lower court injunction blocking enforcement president donald trump’s executive order barring travel six muslimmajority countries. in per curiam opinion, court partially stayed injunction blocking enforcement executive order 13,780: we turn preliminary injunction barring enforcement §2(c) entry suspension. grant government’s application stay injunctions, extent injunction prevent enforcement §2(c) respect foreign national lack bona fide relationship person entity united states. leave injunction entered lower court place respect respondent similarly situated, specified opinion. the court wrote lower court injunctions, even accepting first amendment argument order likely succeed, went far: [t]he injunction reach much that: also bar enforcement §2(c) foreign national abroad connection united state all. equity relied lower court balance way context. denying entry foreign national burden american party reason party’s relationship foreign national. the opinion also announced court consolidate case u.s. court appeal ninth fourth circuit, trump v. hawaii trump v. international refugee assistance project, respectively. case found executive unenforceable likely violation u.s. constitution’s first amendment establishment clause lower court held motivated attempt disfavor islam. the court requested additional briefing party case earlier month, signalling would hear argument case despite court going regular term week. argument expected heard court reconvenes october. attorney american civil liberty union national immigration law center expected face government team led acting solicitor general jeffery wall. the government argued new briefing injunction delayed start date 90day order. would allow ban, effect coming iran, libya, somalia, sudan, syria yemen, remain valid despite issued march. a dissent per curiam decision, written justice clarence thomas joined justice samuel alito neil gorsuch, would gone stayed injunction entirety, allowing travel ban go fully effect immediately. the executive order second issued matter. first, executive order 13,769, also included iraq immeditaely subject challenge courts. current order tailored address concern raised initial lawsuit soon enjoined fourth ninth circuits. finding likelihood plaintiff would succeed first amendment grounds, courts’ decision enjoin order heretofore prevented enforcement order. prevailing argument lower court controversially included based statement made president surrogate campaign trail motivation issuing ban. the trump administration determined defend version travel ban, setting monday’s opinion potential supreme court hearing merit fall.",2,right,Breitbart News,2017
"joe biden democrat past, new allegation mean might future",2019-04-02,"joe biden democrat past, new allegation mean might future enlarge image toggle caption rick bowmer/ap rick bowmer/ap welcome nightmare frontrunner democratic nomination president, joe. two woman complained touched inappropriately former vice president joe biden, leading (if still undeclared) candidate democratic presidential nomination 2020. bidens poll numbers, far overwhelming, still best everwidening democratic field. story even hint biden scandal going lead newscast leap front page. these two woman allegations, themselves, unlikely determine trajectory bidens candidacy. even viral video clip shoulderrubbing uncle joe routine last word. but constitute serious concern biden backers, highlight fundamental vulnerability burden make another bid oval office. on obvious level, complaint kind renew criticism bidens past performance issue affecting woman people color, two constituency likely matter choosing next democratic nominee. but deeper level, story reinforce perception 76yearold biden partially reconstructed man last century — embodiment attitude earlier era. basic vulnerability cast candidate past party selling party future. npr politics podcast woman accuses biden unwanted touching; didnt intend inappropriate woman accuses biden unwanted touching; didnt intend inappropriate listen · 17:45 17:45 biden already apologized handling anita hill hearing 1991, hill described sexually harassed supreme court nominee clarence thomas. biden chairman senate judiciary committee failed give her, words, hearing deserved. although biden ultimately voted thomas, rest allmale panel hearing often gave impression hill trial. year ago, biden also expressed regret position took early year career delaware senate, opposed, among things, busing achieve racial integration schools. recently, regretted public support 1994 crime bill widely seen prejudicial africanamericans. such contrition may help biden mend fences. adjusting aura attachment past trickier proposition. perception biden old school old fashioned liability shed — also basis appeal many older, white, workingclass democrat independents. no one forget failure connect many voter drove hillary clinton share overall white vote 37 percent cost election. no one expects biden win back majority white vote party. getting back 40 percent would put 2008 barack obama 1990s bill clinton probably put white house. biden product irish catholic immigrant scranton, pa. natural appeal pennsylvania great lake state clinton narrowly lost 2016 major part case party best shot president trump. it must said complaint two woman describe brief incident took place public, one 2014 one 2009. offense many bidens generation would regard minor. one recent accuser said smelled hair kissed top head. say put hand around neck, turned head rubbed nose her. it wasnt sexual, grab head, amy lappos told hartford courant monday. lappos, time, aide connecticut rep. jim himes. put hand around neck pulled rub nose me. pulling in, thought going kiss mouth. perhaps shocked one expressed shock account previously. biden prime example jerry seinfeld called close talker, one brings face uncomfortably near even moment introduction. beyond that, long known overly familiar physically exuberant toward woman met, woman ages. 2014, nprs tamara keith reported biden leaning plant kiss woman turn 101 year old. beyond that, inclined rub woman shoulder hold hand get close face. recent accuser seemed suggest behavior weird frightening, embarrassing threatening. given litany male offense brought light past two year #metoo movement, incident may seem relatively harmless. but house speaker nancy pelosi, democratic party highestranking woman, said tuesday morning allegation biden disqualifying, need join straightarm club change behavior. he understand world people space important them, pelosi said panel event sponsored politico, whats important receive necessarily intended it. and said apology enough. say, im sorry offended, apology, pelosi said. its, im sorry invaded space, not, im sorry offended. others, including woman met known biden years, would say reveal personality character — style fitness office. widely quoted oped usa today former biden aide elizabeth e. alexander offered spirited defense: was, always champion woman equality. some also wonder biden, 76, seems target vermont sen. bernie sanders, deal allegation sexual harassment staffer within 2016 campaign. sander is, all, even older biden least much product earlier time. but sanders, outsider candidate call democratic socialist, accused inappropriate contact himself, also found 2016 connection outsider voter adopted democratic party. especially spoke young, regularly beating clinton among primary voter younger 30. even among africanamericans, otherwise heavily favored clinton, younger 30 preferred sanders. because never creature establishment, inside outside party, sander seems new fresh even youthful sense. biden, despite eight year obamas side, remains rooted much older world washington greeted freshman senator 1973 — nearly half century ago. on hand, biden suffers this, main beneficiary really another white man late 70s? fundamental issue male sense entitlement regarding woman body personal space — lack socially enforced boundary — message may need natural messenger. someone innate sense woman still experience country. someone, like, woman.",1,center,NPR Online News,2019
gingrich caution gop overreach scandal,2013-05-17,"gingrich caution gop overreach scandal from morning edition: newt gingrich risk republican overreach former house speaker newt gingrich, frontandcenter republicanled impeachment president clinton 1998, cautioning gop colleague risk appearing eager dig scandal dogging obama administration. i think overreached 98 — hows quote use? gingrich told nprs mara liasson story friday broadcast morning edition. now, say gingrich, republican proceed caution. need calm factual, said. example, [house] subcommittee ... invite every single tea party, conservative, patriot group messed irs — every single one — come testify, build deadening record many different people right abused administration. enlarge image toggle caption christian gooden/st. louis postdispatch /mct /landov christian gooden/st. louis postdispatch /mct /landov the first hearing, nowaxed former head irs, set morning. a weve reporting, obama administration faced with: irs scandal, involves singling conservative group extra scrutiny applied taxexempt status. first amendmentrelated objection seizure associated press journalist phone records. continued scrutiny response attack american last september benghazi, libya. gingrichs view republican proceed echo expressed gop leader piece published thursday evening politico: republican worried one thing could screw political gift three obama administration controversy once: fellow republicans. top gop leader privately warning member put sock come silly call impeachment overthetop comparison watergate. want member focus month factfinding investigation — rhetorical fury. earlier week, washington post fix blog wrote that:",1,center,NPR Online News,2013
$474m 4 failed obamacare exchange,2014-05-11,"some contractor continue insist fix possible. $474m 4 failed aca exchange nearly half billion dollar federal money spent developing four state obamacare exchange shamble — final price tag salvaging may go sharply higher. each state — massachusetts, oregon, nevada maryland — embraced obamacare, underperformed. come scathing criticism face month uncertainty rush rebuild system transition federal exchange. story continued below the federal government caught writing still exorbitant check give second chance creating viable exchange or, lesser although inexpensive sum, adding still state healthcare.gov. federal system already serving 36 states, far originally anticipated. ( also politico: massachusetts ditch romneycare health exchange) a contractor involved, borne blame exchange debacles, continue insist fix possible. others braced possible legal action waiting hear nowtainted contract terminated. the $474 million spent four state includes cost official publicly detailed date. climb state like minnesota hawaii, suffered similarly dysfunctional exchanges, added. their total fraction $4.698 billion nonpartisan kaiser family foundation calculates federal government approved state since 2011 help determine whether create exchange assist so. still, amount money appears wasted prompting call far greater accountability. ( cartoons: matt wuerker obamacare) where funding left four troubled states? nevada, one, still trying figure future. oregon decided switch healthcare.gov. maryland want fix exchange, maybe incorporating worked connecticut. massachusetts actually want — build portal scratch planning move federal exchange backup. massachusetts’ dualtrack approach could require $120 million top $170 million already awarded. cost nearly twice much state simply bail connector, official seem banking part obama administration’s greater interest helping massachusetts exchange — oncepioneering model obamacare — survive. josh archambault, senior fellow rightleaning foundation government accountability, argued state’s effort salvage exchange facesaving exercise. ( also politico: full health care policy coverage) instead quixotic sprint rebuild whole site five months, state official instead pivot quickly utilize federal exchange, saving taxpayer ten million dollar process,” said. state official warned left initial federal award may needed end contract cgi, vendor built connector. acknowledged thursday guarantee additional federal funding. you two choices,” rep. stephen lynch (dmass.) said last week. one expend even greater amount money something limited success thus far going federal exchange. … there’s simplicity that, think may within commonwealth would like go.” follow @politico this article tagged under: massachusetts nevada oregon politics maryland obamacare",0,left,Politico,2014
"obama administration delivers delayed regulatory agenda, could cost billion",2013-01-03,"by law, april october, federal agency required release accounting proposed regulation economically significant impact. didnt happen 2012. instead, obama administration didnt release 2012 regulatory agenda friday christmas. the fact snuck election, holiday season people otherwise occupied families, surprising, said john malcolm, senior legal fellow heritage foundation center legal judicial studies. since dec. 21 release, legal expert analyst pouring ten thousand page order determine impact. according initial estimate american action forum, note entry missing key fiscal data, cost implementing agenda would top $123 billion. completing paperwork could require 13 million manhours. it massive, former deputy attorney general tom dupree said. there way human sit read whole thing front back. dozen federal agencies, energy department department homeland security, authority issue regulation without congressional involvement. simply put, dupree says, regulator powerful. reach extends every corner u.s. business operation private property. they control cost product buy, living conditions, work conditions, limit kind activity do, malcolm said. also note many regulation carry significant civil criminal penalty average american sometimes wind jail even arent aware provision theyre ultimately convicted violating. in last 90 days, according website, federal government issued 5,500 new regulatory proposals. however, continues miss deadline related health care law doddfrank law regulating wall street. roughly half regulatory deadline missed.",2,right,Fox Online News,2013
from hate speech fake news: content crisis facing mark zuckerberg,2016-11-17,"from hate speech fake news: content crisis facing mark zuckerberg enlarge image toggle caption chelsea beck/npr chelsea beck/npr editor note: story contains image language reader may find disturbing. mark zuckerberg — one insightful, adept leader business world — problem. problem slow acknowledge, even though become apparent day. several current former facebook employee tell npr lot internal turmoil platform doesnt censor content user find offensive. outside facebook, public regularly confounded company decision — around controversial post around fake news. (did pope francis really endorse donald trump? hillary clinton really body double?) behind whatever controversy moment happens be, there deepseated problem. problem this: age 19, thenboy genius started social network basically techsavvy way check classmate school. then, course 12 years, made strategic decision morphed facebook powerful distributor earth — new front page news 1 billion people every day. zuckerberg didnt sign head medium company — in, one make editorial judgments. he team made complex set contradictory rule — bias toward restricted speech regular users, toward free speech news (real fake). company relies sprawling army subcontractor enforce rules. people involved trying make work say theyre way heads. one employee put it, started college dorm. mean, cmon, facebook. never wanted deal s***. subcontractor running show npr got official version company censor leaf content summer facebooks head policy, monika bickert, agreed phone interview. spoke 10 current former employee total, record background, investigation. it hard remember sometimes, facebook never claimed freespeech platform. company trying create safe space where, unlike twitter, people share without trolled shamed. bickert charge setting content policies. community standards, posted online, rule everyday users. she explained user report piece content might offensive, company exercise power censor precision. context important. critical looking determine whether something hate speech, credible threat violence, said. look specific person shared specific post word photo facebook. looking see particular share happen facebook? particular post happen? however, three bickerts former colleague tell different story facebook deal controversial content. others declined named fear job repercussion (at facebook current employers, also internet companies), description consistent other. when user flag post facebook — whether picture, video text post — go littleknown division called community operation team. in 2010, source say, team couple hundred worker five countries. facebook found needed hand deck. trying crowdsourcing solution like crowdflower, company turned consulting firm accenture put together dedicated team subcontractors. source say team several thousand people, largest office manila, philippines, warsaw, poland. current former employee facebook say theyve observed subcontractor action; told go fast — fast; theyre evaluated speed; average, worker make decision piece flagged content every 10 seconds. let backoftheenvelope calculation. say worker eighthour shift, rate one post per 10 seconds. mean theyre clearing 2,880 post day per person. npr ran number current former employees, said sound reasonable. a facebook spokesperson say response time vary widely, depending reported; vast majority flagged content removed; number off. facebook provide alternative numbers. if source — firsthand knowledge spoke separately npr — correct, may biggest editing — aka censorship — operation history media. while, facebook leader insist theyre running platform, free human judgment. a person worked area content management facebook (as employee, subcontractor) say content see fall neatly category dont need deep reflection: thats erect penis. check. like worker analyzing every single one detail. the problem is, simple complex item go big pile. so, source says, go autopilot dont realize use judgment, system doesnt give time make real judgment. a classic case something like becky look pregnant. could cyberbullying compliment. subcontractor pretty much toss coin, source says. here another huge barrier. privacy law technical glitch (such post truncated show part conversation), subcontractor typically dont get see full context — bickert referred often. frequent error that could cause frequent errors. npr decided stresstest system flagging nearly 200 post could considered hate speech — specifically, attack black white u.s. found facebook subcontractor consistent made numerous mistakes, including instance user call violence. we say mistake company changed position dozen instances, removing restoring others — either flagged second time automated system brought attention facebook headquarters menlo park, calif. consider post: toggle caption facebook/screenshot npr one user share video police officer kicking someone ground, another say need start organizing sniping bitches. call shoot cops. and occurring specific context: day philando castile shot killed officer (the shooting aftermath livestreamed facebook); city minnesota thats mile away castile lay bleeding. the subcontractor remove post. npr emailed facebook headquarters it, spokesperson said made mistake post removed. one source tell npr subcontractor likely could see full post comment flagged, could see profile user even view video user responding — privacy technical reasons. different project within facebook compete fiercely engineering talent, make case todo list worth expensive company resources. two source say years, hard make case fixing editing system. toggle caption facebook/screenshot npr npr shared many post company get specific feedback something stayed taken down. post, hashtag #blacklivesdontmatter, left up. spokesperson say removed, reviewer perspective regular facebook user; company protecting privacy, reviewer dont access everything, affect judgments. also, spokesperson says, reviewer dont time person facebook headquarters npr may make decision. another spokesperson note reviewer limited view mean bickerts description incorrect — two version process mutually exclusive. a restrictive platform npr also finds, interestingly, facebook strict. think way. every medium outlet culture voice. new york time urban liberal, fox news conservative, playboy racy, could say facebook aspires nice — global brand thats easy swallow cocacola. (in provocative talk harvard shorenstein center, law professor author jeffrey rosen say facebook favor civility liberty.) the bias evident reallife examples: toggle caption facebook/screenshot npr toggle caption facebook/screenshot npr npr asked two newsroom veteran put position facebook content arbiter. dont access facebooks internal guidance hate speech, rely judgment familiarity facebook users. lynette clemetson, formerly npr university michigan, say post 1, thats dumb. post 2, says, sound like rant. chip mahaney, former managing editor fox television station, agrees. expert venture guess post acceptable speech platform. to surprise, theyre not. when npr flagged posts, facebook censor decided take down. spokesperson explains npr: ok use racial slur selfreferential. black person say thing like niggers. one use slur attack individual group. thats prohibited. white person cannot use word nigger mock attack blacks. black cant use crakkker (in whatever spelling) offend whites. wiggle room picture but many caveat exception — particularly come interpreting image videos. consider post: toggle caption facebook/screenshot npr this noose, kind used hang slaves. beside sign. letter faded, make words: nigger swing set. shared user named white life matter 2. the news veteran would take down. clemetson say quite call violent action, certainly reference past action. reference lynching — making joke lynching. mahaney say obviously pretty difficult picture look instinct is, unless there deeper context, would say place here. facebook left up, stand decision. the spokesperson explains historical reference doesnt human victim clearly depicted. image included person, specific subject hate crime, would removed. the spokesperson also made claim panned out: situations, like one, facebook requires user created page add real name section. removing anonymity, hope is, people thoughtful post. the spokesperson say white life matter 2 told identify promptly. yet month npr flagged post, hadnt happened — yet another way facebooks enforcement mechanism broken. with news, double standard emerges if user rule werent nuanced enough, add new plot line: ceo zuckerberg decided forge partnership news medium make social network powerful distributor news earth. (facebook pay npr news organization produce live video site.) what facebook found process much harder censor highprofile newsmakers censor regular users. one source says, whoever scream loudest get attention. react. and thats making newsworthy content whole category. consider scandal around napalm girl donald trump. first, facebook slammed allowing user share pulitzer prizewinning photo showed child nudity. second, facebook came criticism allowing donald trump call ban muslim coming u.s. — clearly hate speech regular rules, according two former employee current one. one source said, hadnt even republican primary yet. decided mattered. in cases, company caved public pressure decided bend rules. source say decision highly controversial among employees; signal facebook leadership feeling pressure move toward freespeech standard news distribution. how define news huge source controversy — elections, every charged moment. trump won, critic blamed fake news facebook election outcome. (zuckerberg dismisses idea). philando castile shot police, video disappeared facebook. company say glitch restored it. concern removal part ongoing debate policecivilian standoff livestreamed. what now? some silicon valley dismiss criticism facebook schadenfreude: like taxi driver dont like uber, legacy medium envy success social platform enjoys seeing leadership hot seat. a former employee dismissive say cultural problem, stubborn blindness facebook leading internet company like twitter. source says: hardest problem company face arent technological. ethical, there much rigor done. at value level, expert point out, facebook decide solution free speech (the people post, the truth rises), clear restrictions. and technically, there shortage idea fix process. a former employee say speech complex, cant expect facebook arrive decision every time; expect company consistently rank among 10 valuable earth, market cap, put thought resource censorship machine. the source argues facebook could afford make content management regional — decision come country post occurs. speech norm highly regional. facebook first opened office hyderabad, india, former employee says, guidance reviewer got remove sexual content. test run, ended removing french kissing. senior management blown away. indian reviewer something facebook expect make perfect sense local norms. harvard business professor ben edelman say facebook could invest engineering resource categorizing posts. make sense all, says, piece content flagged, go one long line. company could algorithm track flagged content getting circulation move queue, suggests. zuckerberg find helm company started tech company — run algorithms, free human judgment, mythology went. he clearly ceo medium company — replete highly complex rule (what hate speech anyway?); double standard (if news stays, rant goes); enforcement mechanism set fail. gabriela mejias justina vasquez contributed reporting story.",1,center,NPR Online News,2016
mainstream medium cant avoid june good economic news,2017-07-07,"the economy pretty good shape, according last month labor statistics. heck, number even exceeded analyst expectations. the u.s. economy added 220,000 job june, best showing since february well analyst expectation 174,000. labor department bureau labor statistic also said number employed american set record february, march april set another record june, 153,168,000 employed. number american labor force four straight monthly gain – dropped bit 94,813,000. (cns news) the unemployment rate remains 4.4 percent. could get 4.0 percent january 2019 continues fall rate end 2015 end 2016, according economic policy institute projections. the labor force participation rate rose 0.1 percent 62.8 percent. report, bls excluded american retired, students, homemakers, disabled, individual stopped looking employment. house way mean committee chairman kevin brady credited friday positive report gop effort roll back regulations. with president trump white house, republican already taken historic step roll back damaging regulation discouraged investment, dragged nation’s productivity, left many worker waiting better employment opportunities. action far beginning. he added republican planning improve number enacting meaningful tax reform. conservative group amused mainstream medium actually providing president positive coverage, change. had idea nbc capable positive real news trump administration. baby steps. https://t.co/gmjrvfw7rm — foramerica (@foramerica) july 7, 2017 hot air ed morrissey, however, explains shouldnt pop champagne quite yet, noting republican yet put much economic agenda place.",2,right,Townhall,2017
le quarter california mail ballot came back election day — including zombies”,2020-03-03,"the first batch vote counted california poll close tonight 3.7 million ballot already mailed — chunk contain zombie votes” president. not vote literal zombies, course — it’s term politico use describe vote cast candidate pulled plug campaigns. three democratic contender past days. paul mitchell, electoral research firm political data inc., project 350,000 400,000 californian already voted mail candidate dropped out. suspect number could grow half million. even so, voter appeared waiting last minute cast ballot (and perhaps make minds). although 16 million californian received mail ballot, le quarter ballot returned eve election. because ballot need postmarked tomorrow arrive friday counted, official preparing possible problem delay day week final outcome close races. that’s one reason advocated voting ahead time — strategy campaign urged well, way lock supporter win” optic night early strength vigorous showing early vote tabulations. but many voted early pete buttigieg, amy klobuchar, andrew yang tom steyer probably tad regretful arguably wasted votes. the state say bad. vote cast mailed in, going back changing mind. michigan spoiled ballot rule, allows voter get new ballot candidate chose dropped out. california plan b option. and implication might candidate still running? vote democratic candidate quit affect many delegate remaining candidate allotted. party rule dictate candidate must earn 15% statewide vote get statewide delegates, also candidate must earn 15% vote state’s congressional district order receive delegate apportioned district level. that mean zombie votes” could cause candidate miss 15% threshold. mitchell used michael bloomberg hypothetical. bloomberg hypothetically received 13.8% vote, candidate longer running also receive percentage vote, race could easily gotten bloomberg top 15%.” but since vote still counted delegate math,” said, bloomberg could theoretically stay 15% candidate sucked votes. vote count calculations.” it’s also possible candidate dropped nonetheless exceed threshold enough win delegate certain congressional districts. delegate would chosen excandidate expected vote first ballot democratic national convention. a anticipated flood sameday voting, either person mail, it’s difficult say precisely candidate stand benefit most. joe biden, instance, buoyed robust victory south carolina primary stream quitting candidate — klobuchar, buttigieg beto o’rourke among — endorsed him. californian didn’t vote early may swayed good news biden. conversely, former vice president lost momentum propulsion among californian already voted mail time trailed contenders. heading final hour california primary, latest available public poll still indicated bernie sander significant lead. poll close 8 p.m. candidates, check calmatters voter guide.",1,center,CalMatters,2020
