title,date,content_original,bias,bias_text,source,year
gingrich caution gop overreach scandal,2013-05-17,"gingrich caution gop overreach scandal from morning edition: newt gingrich risk republican overreach former house speaker newt gingrich, frontandcenter republicanled impeachment president clinton 1998, cautioning gop colleague risk appearing eager dig scandal dogging obama administration. i think overreached 98 — hows quote use? gingrich told nprs mara liasson story friday broadcast morning edition. now, say gingrich, republican proceed caution. need calm factual, said. example, [house] subcommittee ... invite every single tea party, conservative, patriot group messed irs — every single one — come testify, build deadening record many different people right abused administration. enlarge image toggle caption christian gooden/st. louis postdispatch /mct /landov christian gooden/st. louis postdispatch /mct /landov the first hearing, nowaxed former head irs, set morning. a weve reporting, obama administration faced with: irs scandal, involves singling conservative group extra scrutiny applied taxexempt status. first amendmentrelated objection seizure associated press journalist phone records. continued scrutiny response attack american last september benghazi, libya. gingrichs view republican proceed echo expressed gop leader piece published thursday evening politico: republican worried one thing could screw political gift three obama administration controversy once: fellow republicans. top gop leader privately warning member put sock come silly call impeachment overthetop comparison watergate. want member focus month factfinding investigation — rhetorical fury. earlier week, washington post fix blog wrote that:",1,center,NPR Online News,2013
$474m 4 failed obamacare exchange,2014-05-11,"some contractor continue insist fix possible. $474m 4 failed aca exchange nearly half billion dollar federal money spent developing four state obamacare exchange shamble — final price tag salvaging may go sharply higher. each state — massachusetts, oregon, nevada maryland — embraced obamacare, underperformed. come scathing criticism face month uncertainty rush rebuild system transition federal exchange. story continued below the federal government caught writing still exorbitant check give second chance creating viable exchange or, lesser although inexpensive sum, adding still state healthcare.gov. federal system already serving 36 states, far originally anticipated. ( also politico: massachusetts ditch romneycare health exchange) a contractor involved, borne blame exchange debacles, continue insist fix possible. others braced possible legal action waiting hear nowtainted contract terminated. the $474 million spent four state includes cost official publicly detailed date. climb state like minnesota hawaii, suffered similarly dysfunctional exchanges, added. their total fraction $4.698 billion nonpartisan kaiser family foundation calculates federal government approved state since 2011 help determine whether create exchange assist so. still, amount money appears wasted prompting call far greater accountability. ( cartoons: matt wuerker obamacare) where funding left four troubled states? nevada, one, still trying figure future. oregon decided switch healthcare.gov. maryland want fix exchange, maybe incorporating worked connecticut. massachusetts actually want — build portal scratch planning move federal exchange backup. massachusetts’ dualtrack approach could require $120 million top $170 million already awarded. cost nearly twice much state simply bail connector, official seem banking part obama administration’s greater interest helping massachusetts exchange — oncepioneering model obamacare — survive. josh archambault, senior fellow rightleaning foundation government accountability, argued state’s effort salvage exchange facesaving exercise. ( also politico: full health care policy coverage) instead quixotic sprint rebuild whole site five months, state official instead pivot quickly utilize federal exchange, saving taxpayer ten million dollar process,” said. state official warned left initial federal award may needed end contract cgi, vendor built connector. acknowledged thursday guarantee additional federal funding. you two choices,” rep. stephen lynch (dmass.) said last week. one expend even greater amount money something limited success thus far going federal exchange. … there’s simplicity that, think may within commonwealth would like go.” follow @politico this article tagged under: massachusetts nevada oregon politics maryland obamacare",0,left,Politico,2014
opinion: everyone high marco rubio — despite middling poll number,2015-11-09,"advertisement im calling it: marco rubio presidential nominee republican party. he bookkeeper favorite, albeit strange one, leading neither poll (hes clocking 13 percent, per real clear politics polling average) fundraising endorsements. early state, particular, make strong showing propel national victory. and yet, sherlock holmes said: eliminated impossible, whatever remains, however improbable, must truth. let get jeb bush way first. republican voter arent dumb. wont renominate bush soon, clinton. especially one underwhelming candidate. money, money follows success, money cant save bad candidate. then there donald trump. he trump. point, voter get closer look, hell collapse like full head hair shower. fact, may already begun. may damage, wont nominee. ben carson might nominee, might even president, serious. dont mean outlandish view questionable statements, although play role. mean running president. running punditinchief. much money raise spends raising money — make sense want build list people sell book dvd line, much want win primary. intense popularity among evangelicals, could conceivably win iowa ride wave nomination. doesnt want to. really. then there ted cruz, antirubio. cruz, antiestablishment candidate antiestablishment year record. cruz, oily usedcar salesman creep many people — including gop — entrances. wont make it. with bush badly, rubio track become establishment candidate, usually mean lock nomination. year, too? year would year rule game change, base unites behind single, excellent candidate, dont have, establishment candidate deeply underwhelming, rubio not. rubio remains tea party conservative, recognized party. heresy immigration, thats never fatal candidate. unlike jeb, hasnt maxed heresy credit. rubio get money. hell get endorsements. hell get votes. hell keep well debates, stump, town halls. well enough early state get money inevitability win big contests. hell wrap up. by process elimination, him.",1,center,Guest Writer,2015
rebel cause,2015-03-06,"sitting room fourth floor cannon house office building, sipping soda beer minute helped defeat threeweek extension homeland security funding, roughly two dozen house conservative january declared freedom caucus looking flex muscle again. they made house republican leader offer — oneweek funding bill, option another two week formal negotiation senate launched. breaking dinner, scrolling news iphones blackberrys, group walked together back house floor watch leadership’s machination firsthand. story continued below ultimately, house leader rejected offer freedom caucus and, rebuke, eventually gave democratic demand floor vote bill funding dhs september. defeat looked almost like victory many member freedom caucus, insist established unified force. didn’t try oust speaker john boehner, boehner’s circle feared, came away prepared constant counterweight embattled speaker. while yesterday might lost major battle, think tactically, strength growing quickly,” rep. matt salmon (rariz.) said. number people want join rank increasing every day.” salmon member freedom caucus made clear purpose isn’t simply endless debate. years, nucleus conservative thought house republican study committee, hold meeting large ideologically diverse. group riskaverse, hardly ever unifying behind legislative strategy. the freedom caucus response that, midst first legislative battle funding department homeland security, showed different they’d be. since republican took majority 2011, far right wing house republican conference disparate bunch, unable clearly articulate unified set demand leadership. that seems changed week. although clearly lost fight dhs funding, freedom caucus beginning show force requires leadership’s attention. group showing legislative sophistication, defying perception ragtag collection demagogue many capitol pegged it. the group, along rep. thomas massie (rky.), able slow consideration senate’s dhs bill using rarely employed floor tactic — strategy born consultation parliamentary adviser lasted week, source said. successfully worked whip opposition republican leadership’s plans, dealing boehner house majority whip steve scalise (rla.) embarrassing defeat house floor. with backing popular conservatives, changed definition legislation meet conservative muster. new standard grown group’s reach beyond approximately two dozen members. dhs fight, republican leadership saw reliable ally siding different ohioan boehner: rep. jim jordan, run freedom caucus. member also threatening stop giving money republican party. nonprofit group aligned boehner aired attack ad several members, freedom caucus lawmaker say stop giving money national republican congressional committee — standard practice house republican expected abide by. why would want throw money we’re going entity attacking own,” salmon said, referring ad run american action network. boehner’s office said speaker support aan airing ads. still, freedom caucus’ newfound power bound run limits. senate republican far moderate, gop leader say they’ll much willing ignore consider group’s selfdefeating strategy future debates.",0,left,Politico,2015
how many republican george soros backing november?,2018-09-19,"soros fund management, private investment management fund george soros, generally leftleaning supportive democratic candidates, sometimes farleft financier soros fund give candidate (r) next name. earlier week, took look koch brother examined instance partisan narrative doesnt exactly match reality– though often perceived partisan republicans, koch industry give money handful democratic politician years. and align koch values, always doctrinaire republican (e.g. open borders, increased immigration, drug decriminalization, gay marriage, right choose), sometimes (e.g. financial deregulation lower corporate tax rates), happy koch industry various arm koch network fork cash campaign advertising. according public fec donation record made available opensecrets.org, 2018 midterm election cycle, soros fund management totaled nearly $207,000 donations, part money going democrat like claire mccaskill, tim kaine, kirsten gillibrand, elizabeth warren. but republican favored campaign contribution well. includes u.s. senator john barrasso (rwy), who received $5,000 contributions; u.s. rep. brian fitzpatrick (rpa), who also received $5,000 campaign donations; u.s. senator roger wicker (rms), who also bagged cool five grand soros fund management; even senator ted cruz (rtx), who given $2,500 towards reelection campaign; senator lindsey graham (rsc), who received $1,000. in case didnt know it, political contribution individuals, companies, private organization public data collected published fec, opensecrets.org project nonpartisan, nonprofit center responsive politics, make information available easytonavigate platform. the center founded 1983 two retired u.s. senators– frank church, democrat idaho, hugh scott republican pennsylvania. opensecrets important tool discerning voter spend minute take see political campaign donation coming theyre going to. independent voter discerning – thats dont vote straight party line every ballot. make determination candidate prefer. following money important making determination checking voting records, past career achievements, researching public statement candidate made public policy. one important thing remember powerhouse billionaire like george soros david koch donation may seem entirely partisan maybe even strictly ideological, enormous stake special interest private business magnates. may picked team play for, end buying influence congress make sure policy swing way possible protect lucrative profit businesses– least dont swing hard. george soros news today coauthoring oped titled, better bailout possible, argues congress written mortgage adjust actual market value real estate properties, injected capital struggling financials equity stake banks, effectively nationalizing them. for one independent author take 20072008 financial crisis housing loan market, check out: it’s ten year since wall street financial crisis, ivn. photo credit: alexandros michailidis / shutterstock.com",1,center,IVN,2018
suit cite statesã¢â‚¬â¢ right behalf gay right,2012-07-10,"the federal appeal court boston may 31 struck part marriage law concern federal benefits, saying good reason treat married couple differently others. on june 29, paul d. clement, learned day largely lost health care case, back supreme court. asked justice hear appeal boston decision uphold marriage law. four day later, solicitor general donald b. verrilli jr., successfully defended health care law, agreed new case warranted review. said justice strike marriage law. the appeal court ruling boston largely based equal protection principles. dash federalism it, too, one reminiscent argument health care case. marriage traditionally governed state law, judge michael boudin wrote unanimous threejudge panel appeal court, raising federalism concern warranted close look whether marriage law justified. the trial judge, joseph l. tauro, gone further, saying marriage law overstepped congress’s power attach condition federal grant states. instance, judge tauro wrote, department veteran affair threatened take back $19 million massachusetts allowed burial veteran’s samesex spouse cemetery built maintained federal money. newsletter sign continue reading main story please verify youre robot clicking box. invalid email address. please reenter. must select newsletter subscribe to. sign receive email containing news content , update promotion new york times. may optout time. agree receive occasional update special offer new york times product services. thank subscribing. error occurred. please try later. view new york time newsletters. most people take part judge tauro’s opinion seriously, appeal court rejected it. month supreme court limited health care law’s medicaid expansion along similar lines. the important point federalism, said mr. dellinger, former clinton administration lawyer, two interest sometimes odds case samesex marriage line here. gay right states’ right side case,” said. advertisement continue reading main story mr. verrilli, part, find awkward position. ordinarily job executive branch defend law enacted congress, justice department defend marriage law early obama administration. last year, though, attorney general eric h. holder jr. announced aboutface, saying president obama concluded law unconstitutional. the administration would continue enforce law, mr. holder said, would longer defend court. after administration’s move, house republican intervened case defend law. turned mr. clement, sometimes seems handling every important case supreme court docket. in supreme court petition, mr. clement wrote justice hear case legislator equipped litigate. house forced position defending numerous lawsuit challenging doma across nation,” said. role justice department — house — institutionally designed.” the seven samesex couple three surviving spouse actually challenging law yet heard from, presumably urge supreme court deny review. every reason think court agree hear case, similar one california, shortly justice return summer break, argument around january decision june. both side looking support principle animated health care decision. petition, mr. clement quoted observation justice oliver wendell holmes jr., one chief justice john g. robert jr.’s touchstones, judging constitutionality act congress gravest delicate duty court called perform.” mr. verrilli went adversary one better, actually citing fivedayold health care decision, national federation independent business v. sebelius, probably first appearance supreme court brief. health care case, mr. verrilli reminded justices, appointed lawyer argue position neither party embraced. marriage case, plaintiff justice department agree law unconstitutional, mr. verrilli said, would similarly sensible allow mr. clement say.",0,left,New York Times - News,2012
le quarter california mail ballot came back election day — including zombies”,2020-03-03,"the first batch vote counted california poll close tonight 3.7 million ballot already mailed — chunk contain zombie votes” president. not vote literal zombies, course — it’s term politico use describe vote cast candidate pulled plug campaigns. three democratic contender past days. paul mitchell, electoral research firm political data inc., project 350,000 400,000 californian already voted mail candidate dropped out. suspect number could grow half million. even so, voter appeared waiting last minute cast ballot (and perhaps make minds). although 16 million californian received mail ballot, le quarter ballot returned eve election. because ballot need postmarked tomorrow arrive friday counted, official preparing possible problem delay day week final outcome close races. that’s one reason advocated voting ahead time — strategy campaign urged well, way lock supporter win” optic night early strength vigorous showing early vote tabulations. but many voted early pete buttigieg, amy klobuchar, andrew yang tom steyer probably tad regretful arguably wasted votes. the state say bad. vote cast mailed in, going back changing mind. michigan spoiled ballot rule, allows voter get new ballot candidate chose dropped out. california plan b option. and implication might candidate still running? vote democratic candidate quit affect many delegate remaining candidate allotted. party rule dictate candidate must earn 15% statewide vote get statewide delegates, also candidate must earn 15% vote state’s congressional district order receive delegate apportioned district level. that mean zombie votes” could cause candidate miss 15% threshold. mitchell used michael bloomberg hypothetical. bloomberg hypothetically received 13.8% vote, candidate longer running also receive percentage vote, race could easily gotten bloomberg top 15%.” but since vote still counted delegate math,” said, bloomberg could theoretically stay 15% candidate sucked votes. vote count calculations.” it’s also possible candidate dropped nonetheless exceed threshold enough win delegate certain congressional districts. delegate would chosen excandidate expected vote first ballot democratic national convention. a anticipated flood sameday voting, either person mail, it’s difficult say precisely candidate stand benefit most. joe biden, instance, buoyed robust victory south carolina primary stream quitting candidate — klobuchar, buttigieg beto o’rourke among — endorsed him. californian didn’t vote early may swayed good news biden. conversely, former vice president lost momentum propulsion among californian already voted mail time trailed contenders. heading final hour california primary, latest available public poll still indicated bernie sander significant lead. poll close 8 p.m. candidates, check calmatters voter guide.",1,center,CalMatters,2020
"syria chemical weapons: red line crossed, senator say",2013-04-25,"sen. john mccain called arming opposition. syria, sarin intel known last week some member congress told last week united state evidence syrian killed using chemical sarin, according source familiar briefings. the senate house intelligence committee briefed administration official threat syria recently last week, several source familiar briefing say lawmaker told three people died sarin poisoning. story continued below these source could speak attribution, intelligence briefing confidential lawmaker aide sworn secrecy. ( also politico: hagel: chemical weapon used syria) the white house publicly acknowledged thursday syria used chemical weapons, leading several senator called obama administration step response. it’s pretty obvious red line crossed,” sen. john mccain (rariz.) told reporters. the situation syria unacceptable,” added. president united state said would red line used chemical weapons. president united state told u used chemical weapons.” mccain, advocating intervention syria years, called arming opposition, step white house resisted thus far, establishing safe zone taking proactive step ensure chemical weapon don’t fall wrong hands. it mean boot ground,” mccain said. senator received briefing thursday morning several officials, including secretary state john kerry. house lawmaker receive briefing 9:30 a.m. friday. sen. dianne feinstein (dcalif.), chair senate intelligence committee, said called national community respond crossing red lines.” i concerned public acknowledgement, president [bashar] assad may calculate nothing lose likelihood escalate conflict therefore increases,” feinstein said. also important world understands use weapon mass destruction, sarin, countenanced, clearly assad must go.”",0,left,Politico,2013
"trump explains aborted airstrikes iran, underscore something antitrump mass ignore",2019-06-21,"for some, could hear sound war drums. coming. iran shot surveillance drone international waters. president trump mince words, saying iran made huge mistake, though cagey military action. told press you’ll find out” asked. president trump taken action before, firing cruise missile airfield syria 2017 horrible chemical weapon attack struck town khan shaykhun. airfield staging ground. report trickled last night air strike ordered iran halted trump. didn’t know why, earlier morning president tweeted aborted mission retaliatory strike proportionate (via wapo): exclusive: iran received message u.s. president trump via oman overnight warning imminent attack iran iranian government official pic.twitter.com/kzv1s1mchc — reuters top news (@reuters) june 21, 2019 ....on monday shot unmanned drone flying international waters. cocked & loaded retaliate last night 3 different sight asked, many die. 150 people, sir, answer general. 10 minute strike stopped it, not.... — donald j. trump (@realdonaldtrump) june 21, 2019 ....proportionate shooting unmanned drone. hurry, military rebuilt, new, ready go, far best world. sanction biting & added last night. iran never nuclear weapons, usa, world! — donald j. trump (@realdonaldtrump) june 21, 2019 president trump ordered attack iran thursday retaliation downing surveillance drone strait hormuz called operation due occur would caused extensive casualties, said friday. series morning tweets, trump said called strike three iranian site minute launched informed likely loss life among iranians. cocked & loaded retaliate last night 3 different sight asked, many die,” trump tweeted. 150 people, sir, answer general. 10 minute strike stopped it.” death toll proportionate shooting unmanned drone,” trump wrote, adding: hurry, military rebuilt, new, ready go, far best world. now, here’s thing underscored supporter president, ignored antitrump mass there. isn’t sign trump is—gasp! — madman nuclear weapon disposal? mean something u knew already. there’s difference liking one style, see people find offputting, legitimately unbalanced. remember everyone freaking nuclear armageddon upon u trump told north korean leader kim jongun fire fury” would come upon mess u.s. guys! tweeting could start nuclear war because…orange man, bad.’ trump halted airstrikes loss life among iranian proportional destruction u.s. drone. would argue that’s responsible. that’s superpower act. it’s pretty much everything discussed episode west wing want popular culture example fictional president asks whats virtue proportional response. the point is, think even rabid antitrump democrat probably thought president would lay waste iran drone. like north korea, didnt happen. overall, still call dangerous. still think he’s unstable. yet, nixed military operation results, action proportional. now, wait; democrat soon hitting acting weak.",2,right,Townhall,2019
"antiabortion rights, necessarily protrump march life",2017-01-28,"antiabortion rights, necessarily protrump march life toggle caption meg kelly/npr opponent abortion right likely republican democratic. donald trump antiabortion right presidential candidate 2016 election. but doesnt mean 2017 march life friday exactly trump rally. red make america great hat speckled crowd trump inauguration last week far between, marcher ranged enthusiastic trump supporter people fear presidency might mean — despite opposition abortion. multiple attendee said rally politics. rather, said, one thing only. abortion top voting issue sue thayer, 57, run described prolife pregnancy center storm lake, iowa. shes independent, her, said, issue transcends party. spoke meeting member democrat life local hotel. and like, oh, know there two you, said, hastening add, thats joke. toggle caption jim watson (2), chip somodevilla/getty image for her, party far le priority abortion. said told recent democratic party caller house shed happily donate candidate opposed abortion right party might have. there arent many [democrats], said. typically first issue voting is, prolife? typically line republican party. vote based abortion. another rallygoer quickly shut nprs question asked political party. toggle caption meg kelly/npr i would rather even talk that, said mary lou mcgrath, 50yearold massage therapist pawling, n.y. really not, not? like, why? wouldnt stand life death? thats really im today. she added, totally transcends politics. really hate politics. the crowd entirely apolitical. make america great hat trump scarf winter hat mix, finding required searching. vice president mike penny trump adviser kellyanne conway represented white house, addressing rally crowd. attendee werent sold trump abortionopposition credentials. toggle caption meg kelly/npr his past wavering issue made nervous. im praying matter expediency, said father bedore, catholic priest kansas. future tell. mean, hard look another person heart see whats there. enlarge image toggle caption meg kelly/npr meg kelly/npr craig eller, 52yearold government worker chesapeake, va., said considers conservative, said trump abortion positions, yes, course concerned election, im going wait see. support anyone support life. dont know whats donald trump mind, know believe child womb member human family, im going to make people, help recognize well. not everyone crowd shared kind doubtfulness. many abortionrights opponents, trump presidency, combined republicancontrolled congress supreme court already one opening, exciting prospect. i think best chance really since roe v. wade turn thing around culture life, thayer said. trump expected announce supreme court nominee thursday replace late conservative justice antonin scalia. nprs nina totenberg reported pick three, conservatives. for part, thayer know well possible change one mind abortion. worked planned parenthood clinic becoming abortionrights opponent, asked trump position abortion rattled — called prochoice — empathized. i prochoice, im prolife, thayer said. no, doesnt scare all. hannah millershaski, 18, wearing one trump signature red hats, said excited possibility trump might appoint supreme court justice would oppose abortion rights. toggle caption zach gibson/afp/getty image i see great future america office, said. while abortionrights opponent likely republican democratic (and advocate likely democratic republican), view issue dont fall neatly along party lines. according october poll pew research center, 62 percent republican believe abortion illegal cases, leaving oneinthree believe legal cases. likewise, 18 percent democrat believe abortion illegal case — small mean insignificant share. that mean abortion opponent march didnt exactly fall line behind trump policy choices. father bedore one them, worry immigration particular. enlarge image toggle caption meg kelly/npr meg kelly/npr ill honest, live, ministry, encounter lot hispanic families, lot people come mexico, wonderful people, faithfilled people, work hard. place, said, adding immigrant know country illegally. know people process 15 years, 18 years, nothing happened. fair them, thats one area really want see work done. likewise, democrat thayer met hotel represented march. kristen day, executive director democrat life america, attended others group. like many democrats, exactly excited trump win. i wasnt optimistic could country, said. toggle caption meg kelly/npr but still appreciates abortionrights opposition, democrat still hopeful issues. example, still hoping part affordable care act, like allowing young adult stay parent insurance, maintained trump presidency. addition, hopeful one woman issue particular. oddly enough, actually greater hope passing paid maternity leave trump administration, said, simply daughter made big priority. think real opportunity there.",1,center,NPR Online News,2017
‘black gun matter’ founder: gun control keep urban resident dependent government,2016-09-25,"during recent conversation breitbart news, black gun matter (bgm) founder maj toure explained gun control one tool democrat use keep urban resident dependent government. regarding chicago’s south side, baltimore’s inner city, similar, democratrun areas, toure said: there people deliberately trying make urban demographic poor, uneducated, dependent government. people know dependence mean control. that’s theory. that’s actually happens. unfortunate part elected official it, sometimes getting check back end. see violence think, well, don’t live doesn’t matter.” toure stressed gun control play role creating dependence. said urban demographic kept dark second amendment right design.” therefore, accident” resident chicago’s south side baltimore’s inner city associate gun crime rather selfdefense freedom. told right hope making increasingly dependent government protection. he said hunger control run deep urban black resident begin suspect right — like protected second amendment — peddler dependence dissuade believing it. toure said, side vision. that’s don’t tell ‘hood, ‘hey, natural born right; it’s constitution.’ they’d rather tell people black community, ‘oh, written wasn’t you, weren’t citizen then.” toure responds saying, well, wasn’t alive written, i’m citizen now. right belong well.” awr hawkins second amendment columnist breitbart news political analyst armed american radio. follow twitter: @awrhawkins. reach directly awrhawkins@breitbart.com.",2,right,Breitbart News,2016
opinion: educated white woman already recoiling trump. came kavanaugh.,2018-10-02,"(cnn) even christine blasey ford delivered controlled explosive testimony senate judiciary committee last week, collegeeducated white woman like represented rising threat republican prospect november election. but ford detailed allegation sexual assault supreme court nominee brett kavanaugh could allow democrat solidify unprecedented advantage among women, represent one steadily growing component white electorate. coming even many professional white woman already recoiling president donald trump definition republican party, democrat nominated unprecedented number professional woman congress, collision kavanaugh ford professional potential reinforce lasting shift loyalty could tip partisan balance whitecollar suburb around america. collegeeducated white woman identified strongly dr. ford relate person, turned angry diatribe brett kavanaugh, say democratic pollster ben tulchin. dynamic likely boost collegeeducated woman engagement election. a class gap kavanaugh new polling released monday showed confrontation ford allegation could reinforce dynamics. national quinnipiac university survey found 61% collegeeducated white woman said believed ford kavanaugh; 58% welleducated woman said senate reject nomination, according detailed result provided quinnipiac. by contrast, half white woman without degree said believed kavanaugh senate confirm him. that divergence reminder talk undifferentiated gender gap, key political dynamic trump era widening class gap white woman without college degrees. 2016, exit poll found hillary clinton carried 51% white woman least fouryear college degrees, compared 44% trump. but trump carried commanding 61% among white woman without college degrees, widespread support among woman key victory rust belt state decided election. 17percentagepoint gap trump support among blue whitecollar white woman exit poll far widest divergence candidate since 1980 in recent paper, political scientist erin cassese university delaware tiffany barnes university kentucky found attitude among white woman prevalence sexual discrimination predicted support 2016 election far past. barnes cassese, using data university michigan american national election study poll, found white woman college degree much likely white woman without degree say female faced discrimination society. whats more, found attitude strongly correlated support 2016 presidential race 2012, female voter believed woman faced discrimination tilting toward clinton leaning toward trump. what explains class gap? in interview monday, barnes said one reason collegeeducated white woman likely perceive discrimination exposed bluecollar woman occupation workplace competing men. woman without college degrees, notes, often tend get tracked gendersegregated labor market home health care, performing job held primarily woman thus competing mostly woman advancement. contrast, says, collegeeducated woman often competing directly men. when woman men tracked similar career ... thats becomes little evident role discrimination play economy people career opportunities, says. trump raised salience views, barnes believes, faced widespread allegation sexual harassment misbehavior, including word access hollywood tape. trump open appeal white racial anxiety raised importance racial attitude predicting support election, controversy surrounding behavior toward woman increase electoral relevance view woman place society traditional gender roles. voter never asked weigh issue before, said barnes. the collision ford kavanaugh could perfectly designed rekindle controversies. ford embodiment professional white woman: shes professor three graduate degree slipped easily scientific jargon describe biology memory functions. testimony committee, calm, eventempered time deferential. kavanaugh, contrast, bristling belligerent, several republican senator committee, men. one hearing iconic moments, kavanaugh fiercely attacked female democratic senator, amy klobuchar minnesota, responded outrage own, calm, astonished, demeanor. a many commentator written, female witness displayed emotion might described hysterical; kavanaughs supporter defended understandably impassioned indignant. many professional woman may seen workplace experience reflected nature ford allegation also stark contrast man woman conflict expected, even allowed, behave. in quinnipiac survey released monday, nearly threefourths collegeeducated white woman (compared half without degrees) said viewed ford honest. republican competitive collegeeducated woman some conservative tried minimize risk party face year among professional white woman suggesting already lost cause. steve bannon, formerly trump chief strategist, recently took route. republican collegeeducated woman done, told vanity fair . theyre gone. going anyway point time. trump trigger them. but fact, republican remained highly competitive among collegeeducated white women, even woman usually leaned slightly toward democrats. clinton, noted above, carried 7 percentage point 2016. democratic presidential nominee carried among since 1980 52%, al gore 2000 barack obama 2008. likewise, best recent showing among democrat house race among collegeeducated white woman also 52% 2000, gore, 2006, democrat took control house majority. 2010 2014 republican congressional sweeps, democrat ran well 50% woman house races; even 2016, democratic house candidate carried half them. a swing toward democrat over past several months, poll consistently shown democrat track amass much wider even unprecedented margin woman 2018. latest cnn usc dornsife/los angeles time poll showed democrat capturing astounding 67% collegeeducated white women, pew research center recent survey put support 63%. latest fox news nbc/wall street journal poll showed democrat drawing threefifths women. by contrast, survey found democrat still trailing, case doubledigit margins, among white woman without college degrees. just important, procession recent state poll found democrat advantage among collegeeducated white woman persisting every region country, liberal state along coasts. recent cnn survey showed democrat kyrsten sinema arizona phil bredesen tennessee carrying almost threefifths them. recent nbc/marist survey found democrat sherrod brown winning twothirds woman ohio senate race andrew gillum capturing nearly threefifths florida governor race. recent marquette university law school survey wisconsin found democratic sen. tammy baldwin winning twothirds senate race threefifths backing democrat tony evers governor contest. even heartland state steadily shifting toward gop, nbc/marist poll found democratic sens. claire mccaskill missouri joe donnelly indiana attracting support majority women. recoiling trump this consistent shift toward democrat among welleducated white woman driven mostly recoil trump. latest cnn survey put trump disapproval among collegeeducated white woman 72% found threefifths disapproved arizona tennessee, two state carried. earlier year quinnipiac university survey found remarkable threefourths welleducated white woman said trump respect woman much men. (that 20 percentage point higher share noncollege white woman felt way.) another quinnipiac survey last summer, nearly threefifths college white woman said considered trump racist (while noncollege white woman split evenly question). longtime democratic strategist stanley b. greenberg note democrat also recording improvement poll november among bluecollar white woman relative weak showing recent election seeing substantial gain among collegeeducated white men, usually republicanleaning constituency. clearly collegeeducated woman leading it, says. suburban mom women, men put trump offering. woman so, there class polarization well gender polarization. a smaller shift among men still, shift among welleducated white men seems le uniform reliable democrat change among female counterparts. recent national poll preference november show democrat leading among welleducated white men, except recent fox news survey. state poll result uneven: democrat lead among men recent cnn arizona senate poll, trail badly tennessee. nbc/marist polls, democrat led slightly among ohio senate race, trailed missouri florida. marquette poll found voter splitting evenly wisconsin senate race tilting narrowly toward democrat evers governor contest. and confrontation ford kavanaugh hasnt produced nearly decisive verdict among college white men women: monday quinnipiac survey, slightly men said believed ford kavanaugh. still, 48% 45%, plurality said supported kavanaughs confirmation. (not surprisingly, white backed kavanaugh men without college education, trump strongest group: twothirds quinnipiac poll said believed kavanaugh confirmed.) all suggests crucible trump era, democrat unique opportunity lock unprecedented advantage among welleducated white women. so, investment could pay compounding returns. woman receive almost threefifths undergraduate graduate degree obtained whites, federal statistic show . result, collegeeducated white woman increased share white electorate recent years. exit poll showed rising onefifth voter 2016, analyses, like nonpartisan state change project, put share slightly lower, 1 6. virtually forecast project constitute increasing share white electorate year ahead, noncollege whites, trump base, decline electorate diversifies. rob griffin, principal researcher state change project, forecast collegeeducated woman reach onefourth white electorate 2036, onefifth now. a greenberg argues, impact shifting loyalty among welleducated white woman magnified change evident area among welleducated men also persist 2020 beyond. 2018, there question recoil trump among whitecollar white woman emerged single powerful force propelling democratic opportunities. coming hostile judgment trump already collected among welleducated white women, senate impending decision kavanaugh may operate like match dropped pool gasoline.",0,left,CNN (Web News),2018
